round,client_drift,global_weight_norm,test_balanced_accuracy,test_macro_f1,test_accuracy,test_loss
1,0.04661446573914843,8.177548362767217,0.125,0.02631578947368421,0.06060606060606061,2.085193821878144
2,0.04675670813234481,8.17760370029315,0.25,0.11666666666666667,0.3333333333333333,1.989637584397287
