round,client_drift,global_weight_norm,test_balanced_accuracy,test_macro_f1,test_accuracy,test_loss
1,0.04874516566826554,8.177522339321799,0.125,0.02631578947368421,0.06060606060606061,2.072516412445993
2,0.04657708185378142,8.17765544775193,0.25,0.11666666666666667,0.3333333333333333,1.9821504896337336
