round,client_drift,global_weight_norm,test_balanced_accuracy,test_macro_f1,test_accuracy,test_loss
1,20.980964964856657,86.06987296478965,0.1278050104945237,0.008415446231445113,0.016344086021505378,1.9985386351103425
2,17.631809885901816,72.90981036193301,0.1855985550570996,0.11364791807349964,0.32559139784946234,1.785626718715955
