round,client_drift,global_weight_norm,test_balanced_accuracy,test_macro_f1,test_accuracy,test_loss
1,20.81561164607112,85.38643759665004,0.13722325845430217,0.02764448714894388,0.0675268817204301,1.9245803673036637
2,17.981680543283836,71.57591174292286,0.16827646807800128,0.12243900405294952,0.2161290322580645,1.8964053194497221
3,13.48860104084976,65.25969185748964,0.1916851907981566,0.13652413068898467,0.3763440860215054,1.8025673594526066
4,11.26588554866955,60.54927978412809,0.19955962059998789,0.15188028490214567,0.40774193548387094,1.7246135274825558
5,11.096729182412147,56.5989839293256,0.210116553608524,0.17628950983408825,0.44365591397849463,1.6767743975629088
6,12.185404006942212,53.269719132742324,0.20868434484707196,0.16436284828669875,0.398494623655914,1.7597271689548288
7,11.034478657486616,50.43360394024421,0.22391750469324312,0.16810605167097564,0.4064516129032258,1.7189250846062938
8,11.28623792091435,48.28605277325289,0.22167038478279874,0.1778518689892983,0.44881720430107525,1.6289581133729667
9,10.538612344408342,46.460282761947056,0.22499712124421967,0.18099431598916998,0.4455913978494624,1.6274735978341872
10,9.964209485266101,45.222463794455905,0.22860578881071425,0.18547427551202095,0.42946236559139783,1.6490016964943177
11,9.797440240333207,44.2240575352034,0.23576092097106982,0.18739780118942972,0.4393548387096774,1.5915213803322084
12,9.236953131090397,43.3643964165718,0.2501528352454669,0.18184383138185187,0.4204301075268817,1.6053662258066157
13,9.016255459692841,42.69436427273625,0.2640035484644431,0.18301115275313945,0.4047311827956989,1.610685635484675
14,8.580340011098196,42.38463260286893,0.2443182792558845,0.17445373557378177,0.4156989247311828,1.5966252777653356
15,8.997270196610767,42.48581654535654,0.23760511837441944,0.16014465107113718,0.39526881720430107,1.695085210492534
16,9.01098689900675,42.09444550389529,0.26224677967962157,0.17847532785738507,0.40408602150537637,1.619248069332492
17,8.783694234509115,41.906751200759814,0.27389986668675237,0.18799444292413148,0.3995698924731183,1.67413201983257
18,8.781182817436747,41.79066713619005,0.2727201366364784,0.18509895610262483,0.41419354838709677,1.6296515391975321
19,8.520484741217784,41.882303726160146,0.2674342523430974,0.19403008977950684,0.44989247311827957,1.5877805271969048
20,8.584785929194998,41.94394859279794,0.2740523672619817,0.20138272445707728,0.4210752688172043,1.6280089069181873
21,8.468791038162431,42.165085444659105,0.2748213019882422,0.19568547673139278,0.4124731182795699,1.6645462167903942
22,8.875110863092347,42.48575627976294,0.2776885929437132,0.2033344788077872,0.42838709677419357,1.6334686586421023
23,8.475504260425742,42.64293361802488,0.27535114502595687,0.2071247649037074,0.42516129032258065,1.651809705149743
24,8.5186500733482,42.87123221055701,0.2918728203164309,0.20928994891443195,0.4290322580645161,1.6541497576108544
25,8.342021785461224,43.13999155301017,0.2844027444932922,0.20796119472769475,0.4204301075268817,1.6369880014850247
26,8.478592885955477,43.5423694435503,0.3001861672143027,0.20417205842339722,0.4019354838709677,1.6789042913785546
27,8.447779948924753,43.86467487351504,0.2704921302396295,0.19826950552301875,0.41870967741935483,1.6461152534587409
28,8.595037368926585,44.28950086554752,0.2910971867714734,0.20272273864752882,0.4098924731182796,1.6649150344376924
29,8.671934399536118,44.71730611370185,0.2955002997516127,0.19824491808855715,0.40021505376344085,1.679162349906019
30,8.619246218925039,44.97142410209835,0.2924442628223687,0.19980692960644528,0.39419354838709675,1.7289170825609597
